"rainfall data copyright Foley Matthews 2008",,,
"each row below represents a rain event of 0.2mm",,,
"min","hour","day","month"
26,18,3,12
28,18,3,12
28,18,3,12
29,18,3,12
29,18,3,12
29,18,3,12
29,18,3,12
30,18,3,12
30,18,3,12
30,18,3,12
30,18,3,12
31,18,3,12
31,18,3,12
31,18,3,12
31,18,3,12
31,18,3,12
32,18,3,12
32,18,3,12
32,18,3,12
32,18,3,12
32,18,3,12
32,18,3,12
33,18,3,12
33,18,3,12
33,18,3,12
33,18,3,12
33,18,3,12
33,18,3,12
34,18,3,12
34,18,3,12
34,18,3,12
34,18,3,12
34,18,3,12
34,18,3,12
34,18,3,12
35,18,3,12
35,18,3,12
36,18,3,12
36,18,3,12
36,18,3,12
37,18,3,12
38,18,3,12
38,18,3,12
39,18,3,12
39,18,3,12
39,18,3,12
39,18,3,12
40,18,3,12
40,18,3,12
40,18,3,12
41,18,3,12
41,18,3,12
41,18,3,12
42,18,3,12
42,18,3,12
43,18,3,12
44,18,3,12
48,18,3,12
27,22,3,12
28,22,3,12
28,22,3,12
29,22,3,12
31,22,3,12
0,23,3,12
53,15,4,12
55,15,4,12
56,15,4,12
56,15,4,12
56,15,4,12
57,15,4,12
57,15,4,12
57,15,4,12
57,15,4,12
57,15,4,12
57,15,4,12
58,15,4,12
58,15,4,12
58,15,4,12
58,15,4,12
58,15,4,12
58,15,4,12
58,15,4,12
59,15,4,12
59,15,4,12
59,15,4,12
59,15,4,12
59,15,4,12
59,15,4,12
0,16,4,12
0,16,4,12
0,16,4,12
0,16,4,12
0,16,4,12
0,16,4,12
1,16,4,12
1,16,4,12
1,16,4,12
1,16,4,12
1,16,4,12
2,16,4,12
2,16,4,12
2,16,4,12
2,16,4,12
3,16,4,12
3,16,4,12
4,16,4,12
4,16,4,12
5,16,4,12
5,16,4,12
5,16,4,12
6,16,4,12
6,16,4,12
7,16,4,12
8,16,4,12
19,16,4,12
12,18,5,12
30,19,5,12
40,19,5,12
2,20,5,12
10,20,5,12
13,20,5,12
16,20,5,12
18,20,5,12
47,20,5,12
2,22,5,12
16,22,5,12
20,22,5,12
24,22,5,12
26,22,5,12
28,22,5,12
30,22,5,12
32,22,5,12
34,22,5,12
37,22,5,12
39,22,5,12
42,22,5,12
46,22,5,12
56,22,5,12
59,22,5,12
3,23,5,12
5,23,5,12
11,23,5,12
48,23,5,12
54,0,6,12
59,0,6,12
5,8,6,12
18,18,6,12
22,18,6,12
26,18,6,12
35,18,6,12
40,18,6,12
46,18,6,12
55,18,6,12
3,19,6,12
18,19,6,12
30,19,6,12
18,0,7,12
32,0,7,12
33,0,7,12
35,0,7,12
36,0,7,12
37,0,7,12
37,0,7,12
38,0,7,12
39,0,7,12
41,0,7,12
43,0,7,12
45,0,7,12
47,0,7,12
6,1,7,12
10,1,7,12
20,1,7,12
21,1,7,12
23,1,7,12
23,1,7,12
26,1,7,12
28,1,7,12
28,1,7,12
29,1,7,12
30,1,7,12
30,1,7,12
31,1,7,12
32,1,7,12
33,1,7,12
33,1,7,12
34,1,7,12
35,1,7,12
37,1,7,12
38,1,7,12
40,1,7,12
41,1,7,12
45,1,7,12
47,1,7,12
48,1,7,12
48,1,7,12
49,1,7,12
50,1,7,12
51,1,7,12
51,1,7,12
52,1,7,12
53,1,7,12
5,2,7,12
8,2,7,12
9,2,7,12
10,2,7,12
11,2,7,12
12,2,7,12
13,2,7,12
15,2,7,12
22,2,7,12
31,2,7,12
39,2,7,12
40,2,7,12
42,2,7,12
45,2,7,12
46,2,7,12
47,2,7,12
47,2,7,12
48,2,7,12
48,2,7,12
48,2,7,12
49,2,7,12
49,2,7,12
49,2,7,12
50,2,7,12
50,2,7,12
50,2,7,12
51,2,7,12
51,2,7,12
52,2,7,12
52,2,7,12
52,2,7,12
52,2,7,12
53,2,7,12
53,2,7,12
53,2,7,12
53,2,7,12
53,2,7,12
53,2,7,12
54,2,7,12
54,2,7,12
54,2,7,12
54,2,7,12
54,2,7,12
55,2,7,12
55,2,7,12
55,2,7,12
55,2,7,12
56,2,7,12
56,2,7,12
57,2,7,12
58,2,7,12
58,2,7,12
59,2,7,12
59,2,7,12
0,3,7,12
0,3,7,12
1,3,7,12
1,3,7,12
2,3,7,12
3,3,7,12
3,3,7,12
3,3,7,12
3,3,7,12
3,3,7,12
4,3,7,12
4,3,7,12
4,3,7,12
4,3,7,12
4,3,7,12
4,3,7,12
5,3,7,12
5,3,7,12
5,3,7,12
5,3,7,12
5,3,7,12
5,3,7,12
5,3,7,12
6,3,7,12
6,3,7,12
6,3,7,12
6,3,7,12
6,3,7,12
6,3,7,12
6,3,7,12
7,3,7,12
7,3,7,12
7,3,7,12
7,3,7,12
7,3,7,12
7,3,7,12
7,3,7,12
7,3,7,12
8,3,7,12
8,3,7,12
8,3,7,12
8,3,7,12
8,3,7,12
8,3,7,12
9,3,7,12
9,3,7,12
9,3,7,12
9,3,7,12
10,3,7,12
10,3,7,12
11,3,7,12
11,3,7,12
14,3,7,12
14,3,7,12
15,3,7,12
16,3,7,12
24,3,7,12
24,3,7,12
27,3,7,12
28,3,7,12
30,3,7,12
36,3,7,12
38,3,7,12
41,3,7,12
47,3,7,12
48,3,7,12
48,3,7,12
48,3,7,12
49,3,7,12
49,3,7,12
50,3,7,12
50,3,7,12
50,3,7,12
51,3,7,12
51,3,7,12
53,3,7,12
7,4,7,12
7,4,7,12
8,4,7,12
8,4,7,12
9,4,7,12
10,4,7,12
53,4,7,12
43,5,7,12
35,10,8,12
59,10,10,12
59,10,10,12
28,17,11,12
35,17,11,12
0,18,11,12
2,18,11,12
3,18,11,12
3,18,11,12
4,18,11,12
5,18,11,12
7,18,11,12
8,18,11,12
10,18,11,12
17,18,11,12
24,18,11,12
4,2,19,12
7,2,19,12
8,2,19,12
8,2,19,12
9,2,19,12
10,2,19,12
11,2,19,12
12,2,19,12
13,2,19,12
13,2,19,12
14,2,19,12
15,2,19,12
20,2,19,12
22,2,19,12
25,2,19,12
25,2,19,12
36,4,19,12
20,15,20,12
20,15,20,12
36,21,20,12
36,21,20,12
32,10,26,12
32,10,26,12
19,15,26,12
19,15,26,12
17,18,26,12
17,18,26,12
52,22,26,12
52,22,26,12
34,22,27,12
34,22,27,12
15,0,28,12
12,3,28,12
46,3,28,12
56,3,28,12
15,4,28,12
29,5,28,12
26,6,28,12
56,14,28,12
31,15,28,12
42,15,28,12
14,16,28,12
27,19,29,12
27,19,29,12
31,19,29,12
37,19,29,12
40,19,29,12
41,19,29,12
42,19,29,12
43,19,29,12
43,19,29,12
44,19,29,12
44,19,29,12
44,19,29,12
45,19,29,12
45,19,29,12
46,19,29,12
46,19,29,12
47,19,29,12
48,19,29,12
48,19,29,12
49,19,29,12
50,19,29,12
52,19,29,12
54,19,29,12
57,19,29,12
3,20,29,12
49,23,29,12
18,18,30,12
18,18,30,12
58,22,30,12
58,22,30,12
23,6,31,12
34,6,31,12
34,6,31,12
11,17,31,12
7,23,31,12
